brewery_id,brewery_name,beer_id,beer_name,beer_style,beer_abv,beer_ibu,beer_description,rating_score,rating_count
286564,Platypus Brewing,2534303,Daisy Chain Wee Heavy,Scotch Ale / Wee Heavy,6.0,0,Wee Heavy brewed as a part of the Houston Daisy Chain project,3.73,211
286564,Platypus Brewing,2768535,Sour-Son,Sour - Other,5.5,0,Sour Saison. Brewed with chamomile and lemon peel. Citra hops.,3.591,184
286564,Platypus Brewing,2434218,Pucker Up Santa,Sour - Other,4.1,0,Sour Brown with Cherries,3.639,183
286564,Platypus Brewing,2868389,Space City Coco-Naut Porter,Porter - Other,5.5,0,"Well balanced porter with coconut, and subtle vanilla flavors, accentuated by chocolate malt notes. Second anniversary celebration beer release! ",3.772,180
338509,Pondaseta Brewing Co,2167663,The Fast & The Hazy,IPA - New England,6.8,64,"NEIPA that has tangerine, pineapple and mango flavors and an overwhelming aroma! Brewed with lots of wheat, oats, and triticale, Azacca, El Dorado, and Jarrylo hops",4.023,405
338509,Pondaseta Brewing Co,2928504,Sunrise Amber,Red Ale - American Amber / Red,5.3,29,"Bright American Amber Ale, inspired by a West Texas Sunset! Brewed with caramel and munich malts for a well balanced brew.",3.861,237
338509,Pondaseta Brewing Co,2073481,I40 IPA,IPA - American,6.5,65,"A classic West Coast IPA: piney, dank, and a hint of citrus paired with a dry malt finish. Brewed with pale malt, a touch of Texas wheat, Columbus, Cascade, Chinook, and Simcoe!",3.911,225
338509,Pondaseta Brewing Co,2928529,FM 7500,IPA - International,6.7,32,"A modern take on an ancient tradition. Norwegian Kveik lends to juicy pineapple flavors, and then heavily dry hopped with El Dorado for more tropical fruit!",3.953,202
338509,Pondaseta Brewing Co,2218366,Pondaseta Premium,Lager - American Light,4.7,16,"Light, crisp, refreshing. This is a crushable pre-prohibition style American Beer. ""Brewed the hard way,"" with a true cereal mash. Made with malted and raw Barley, locally grown whole corn, and raw red wheat.",3.74,183
338509,Pondaseta Brewing Co,2976083,Viking Vacation,IPA - Imperial / Double,8.0,63,"Vikings need a break sometimes too. We doubled down on the FM 7500 to bring you this explosive double IPA. It's dry hopped heavily with Azacca, Mosaic, and El Dorado to provide incredibly strong tropical fruit aromas. Valhalla can wait.",4.063,151
338509,Pondaseta Brewing Co,2975086,Becky,Blonde Ale,5.0,19,"Everyone knows Becky! This delightful Blonde Ale is light and refreshing, with mild bread notes, and finishes dry.",3.71,136
338509,Pondaseta Brewing Co,3041749,2 Fast 2 Hazy,IPA - Imperial / Double New England,8.0,80,Former cop Brian O'Conner is called upon to bust a dangerous criminal and he recruits the help of a former childhood friend and street racer who has a chance to redeem himself. 2 Fast. 2 Hazy.,3.998,122
338509,Pondaseta Brewing Co,2126171,JB Franco,Stout - Imperial / Double,9.5,69,"French Imperial Stout. Loads of chocolate and peppercorn flavor! Easy drinking, dark as night, finishes dry, and it leaves you wanting more.",3.823,127
338509,Pondaseta Brewing Co,2150136,Blazin' Sazin',Farmhouse Ale - Saison,6.9,35,"Our summer classic French Saison provides dry and spicy notes, while giving a refreshing finish. Made with Pilsner Malt, Vienna Malt, and locally grown Triticale, this one will definitely help beat the heat!",3.869,128
338509,Pondaseta Brewing Co,2928501,Skycap,Porter - English,4.9,27,"This classic porter is brewed with pale malt, oats, wheat, crystal malt, and roasted barley, and fermented with English ale yeast. It has subtle notes of chocolate balanced with roasted malt and dried fruit, and a perfect dry finish.",3.948,121
338509,Pondaseta Brewing Co,2976090,Covfefe - Becky's Brunch Beer,Blonde Ale,5.0,19,"Enjoy brunch with Becky! Covfefe is made with a  custom roast from Amarillo's own Evocation Coffee, and is one of our rotating Becky Variants. Light, crisp, refreshing and loaded with coffee aroma and flavor. Perfect for a mid afternoon (or early morning) pick-me-up! ",4.238,108
338509,Pondaseta Brewing Co,2716023,Gose ‘Round,Sour - Gose,4.3,20,"Our take on a classic German Gose. It's a kettle soured wheat, finished with sea salt and coriander! It's bright, refreshing and the tartness is just right.",3.847,111
338509,Pondaseta Brewing Co,2986074,Wadna Zena,Sour - Berliner Weisse,3.0,21,"Let the brew of the ""Water Woman"" bring you good luck. With notes of lemon and wheat,this session sour is an all day drinker.",3.703,111
338509,Pondaseta Brewing Co,3374184,Pyrite Single Hop Series,IPA - New England,7.2,42,"Chase that Fool’s Gold! Pyrite is our single hop NEIPA series. Loaded with whirlpool hops, and double dryhopped with a rotating selection of our favorite varietals. Its juicy, soft, and creamy. It is bursting with aroma!",4.062,93
338509,Pondaseta Brewing Co,3002702,Not So Common,Stout - American,6.2,75,"An articulate stout with a vision, Not So Common is here to save you from a world of bland and mild beers. It’s bold, roasty and finishes with strong dark chocolate flavors!",3.899,101
338509,Pondaseta Brewing Co,3196803,Cherry-Lynn - Tart Cherry Milkshake,IPA - Milkshake,7.8,60,"Introducing Cherri-Lynn, Gladys’s twin sister. Cherry-Lynn lives in the city, and city life is tougher than the farm. Cherri is a little stronger, a little bitter, and was conditioned on tart cherries",4.053,103
338509,Pondaseta Brewing Co,3051046,Milk Bastürd,Schwarzbier,5.9,27,"Brewed in collaboration with a local mountain bike team, The Dürt Basturds, Milk Bastürd is a variant on Durt Bastard Black. We amped up the recipe and added lactose for a creamy finish. This is a crushable flavor bomb. Loaded with dark malts which gives the chocolate and coffee flavors, it finishes dry and clean. Perfect for a trailside refreshment!",4.008,98
338509,Pondaseta Brewing Co,2318832,Volksbier,Festbier,5.3,18,"Oktoberfest has started for us at Pondaseta Brewing. We give you, Volksbier. Try our classic German style Festbier. It's bright and malty, loaded with notes of caramel and bread, and finishes semi-dry for a perfectly balanced pint! ",4.0,90
338509,Pondaseta Brewing Co,3322615,Strawberry Bananarchy,Sour - Fruited,6.66,30,"Strawberry Bananarchy is total chaos in a glass! We started with a kettle soured pale ale, added lactose, fermented it with a German Hefeweizen yeast strain, added tons of strawberry purée, and finished it with whole, ripened bananas. It's smooth, fruity, and refreshing, like an adult strawberry smoothie. The texture and finish are like no other!",4.027,101
338509,Pondaseta Brewing Co,2948882,Clay Day IPA,IPA - American,7.3,72,"Bold, West Coast IPA, heavily hopped with Mosaic and Columbus.",4.196,92
338509,Pondaseta Brewing Co,2383349,Stormy Seas - Double IPL,Lager - IPL (India Pale Lager),8.5,58,"A modern take on an American IPL, in the vein of Vermont style IPAs, but brewed with a German Lager yeast. Subtly hazy, with robust aroma of tropical fruits. Incredibly soft mouthfeel. Loaded with Citra and Azacca.",3.948,87
338509,Pondaseta Brewing Co,3164521,Blade Breaker Maibock,Bock - Hell / Maibock / Lentebock,7.3,25,This malt-forward spring bock is ready to smash your enemies... or simply celebrate the arrival of spring! Prost.,3.756,83
338509,Pondaseta Brewing Co,3363770,Pirate Booty,Fruit Beer,5.1,14,"Argh! As we sailed around the Florida Keys we realized we needed a refreshing ale! We started with a classic wheat base, added lactose, fermented it with Hornindal Kveik yeast, added loads of key lime purée in secondary and finished it off on 10 lbs per barrel of graham cracker crumbs. The result is like drinking a slice of South Florida, Key Lime Pie.  It's tart, refreshing and limey. ",4.116,88
338509,Pondaseta Brewing Co,3223156,Horseshoes & Hand Grenades,IPA - New England,6.6,60,"This hazy IPA is loaded with hops! We took The Fast & The Hazy and we upped the dry hop. It's an explosion of Azacca, El Dorado, Mosaic, Simcoe, Eukanot, Jarrylo, Loral and more! It's fruity, but well-balanced, smooth and has a touch of bitterness. ",3.918,85
432372,Primal Brewing Co. ,3318590,White Chocolate Haze,Blonde Ale,4.4,0,,3.875,12
432372,Primal Brewing Co. ,3248732,Mandarin IPA,IPA - American,0.0,0,,3.875,12
432372,Primal Brewing Co. ,3248763,Dirty Blonde,Blonde Ale,6.7,0,,3.865,13
432372,Primal Brewing Co. ,3318600,Georgia Peach,Blonde Ale,4.4,0,,3.955,11
432372,Primal Brewing Co. ,3337842,Caramel Chocolate Stout,Stout - Pastry,7.2,45,,0.0,8
432372,Primal Brewing Co. ,3319683,Mocha Stout,Stout - Coffee,0.0,0,,0.0,7
432372,Primal Brewing Co. ,3248780,Oktober Fest,Bock - Single / Traditional,6.03,0,,0.0,4
432372,Primal Brewing Co. ,3248783,Mint Chocolate Stout,Stout - Milk / Sweet,6.2,0,,0.0,5
432372,Primal Brewing Co. ,3467854,Whats the Big Dill,Blonde Ale,4.4,18,Tasty and more of a manly pickle beer ,0.0,3
432372,Primal Brewing Co. ,3342572,Maverick Golden Wheat,Wheat Beer - American Pale Wheat,5.1,26,,0.0,3
45012,Rabbit Hole Brewing,395436,Rapture Fusion Brown Ale,Brown Ale - American,6.4,33,"Rabbit Hole Brewing's Rapture Fusion Brown Ale makes a bold statement.  A rich, toasted malt profile characterizes this English/American Fusion Brown Ale, with Pacific coast hops providing a balancing bitterness and subtle citrus character. A generous amount of Brown malt provides this beer with its signature toasted bread hook and ensures it stands apart from the normal. Are you ready for our Rapture?",3.696,7586
45012,Rabbit Hole Brewing,395408,Mike Modano's 561,Kölsch,4.7,26,"Mike Modano's 561 Kolsch-style beer is a clean, crisp, yet deceptively complex brew which features a delicate balance between soft malt and a subtle fruity hoppiness.  Crafted to commemorate Mike's record career goals for US-born hockey players, 561 showcases German pilsner malt, noble hops, and a meticulous fermentation regime.  The 561 experience is smooth, crisp, and wonderfully refreshing - a lighter beer, without the compromise.  CORE - year round beer",3.461,5849
45012,Rabbit Hole Brewing,805959,Off With Your Red,Red Ale - Imperial / Double,7.7,88,"Off With Your Red is an aggressively hopped red IPA befitting its status as the first release of the Rabbit Hole Brewing “Season of Fear”. The substantial malt backbone establishes the dark ruby/garnet color and supports the significant flavor and aroma additions of American Pacific Northwest hops.  The hop nose is bright, resinous, and lingers to the end.  At 7.5% ABV and 88 IBUs , Off With Your Red is not to be trifled with; if you do, you may just lose your head.  SEASONAL - Season of Fear (fall/winter)",3.63,4326
45012,Rabbit Hole Brewing,332171,10/6,IPA - English,6.0,69,"Hatter is crazy about time, and about finely crafted beer.  The Rabbit Hole Brewing 10/6 English IPA features a prominent English hop character supported by a smooth, bready malt backbone.  This Rabbit Hole Ale has been crafted with the finest floor-malted Maris Otter winter barley and flavored with three different varieties of British hops.  It is bold and flavorful without driving your palate insane. Whatever time it is, it's always time for another 10/6,  the IPA with refinement.",3.531,3775
45012,Rabbit Hole Brewing,1159940,Rude Jester,IPA - American,7.4,72,"Rude Jester is an American-Style IPA with crisp  lingering bitterness and an assertive hop flavor and aroma. A subtle, yet simple malt profile supports the hops up front, and then steps aside to allow the hops to steal the attention of all those partaking. Rude Jester combines the strong citrus qualities of the Centennial hop with tropical notes from the Mosaic hop to create a unique fruity hop flavor and a pungent, intoxicating hop aroma. Rude Jester IPA is no jest weighing in at 7.5% ABV and 72 IBUs, but it would just be Rude not to have another.
",3.763,1804
45012,Rabbit Hole Brewing,332174,Wonderlust,Farmhouse Ale - Saison,6.41,21,"“Wonderlust” is a Saison ale brewed to commemorate the first Rabbit Hole season, the Season of Virtue.  Bright, crisp and spicy, this Saison ale features a carefully selected Belgian yeast strain to create an enchanting and approachable interpretation of the style. German and Czech hops round out the Pilsner malt base and provide a pleasantly bitter punctuation. It’s a straightforward beer, with a bit of flair.",3.555,1734
45012,Rabbit Hole Brewing,946425,Dark Snark,Stout - Other,6.5,44,"The Dark Snark is truly an interesting animal; a returning seasonal from Rabbit Hole Brewing during our Season of Delirium. It is nearly inexplicable, but we will try. The Dark Snark is a stout brewed to export strength (6.5% ABV). A complex fruit-laced aroma introduces the Dark Snark, followed by rich, deep tones of roast and chocolate that are sure not disappoint the stout lover. The flavor goes a bit further down the Rabbit Hole though by complimenting the well-loved stout components with the subtle sweetness and fruitiness of strawberries, present but not overwhelming from introduction to the last drop.",3.727,1347
45012,Rabbit Hole Brewing,1911780,JabberBOCK,Bock - Hell / Maibock / Lentebock,6.9,30,"The Jabberwock may be a scary creature, but the JabberBOCK is nothing to be afraid of!  The JabberBOCK is a smooth, malty German-style Maibock.  With Munich and Vienna malts, the Hatter has created a bold and malty brew that finishes clean and smooth.  A savvy palate can pick out the subtle characters of the German hops – Perle and Tettnang – hidden beneath bready malt base.   The 6.9% ABV rounds out this bold libation with the gentle warming of a beer designed to move us out of winter and into spring.  No, you need not fear the JabberBOCK, but you would be crazy to ignore it.",3.694,1222
45012,Rabbit Hole Brewing,1294323,Mystic Rapture,Brown Ale - American,6.4,33,"Mystic Rapture pairs Rabbit Hole Brewing’s award winning Rapture Fusion Brown Ale with Mystical Coffee’s Ethiopian Ardi offering.  The Ethiopian Ardi was carefully chosen to compliment the smooth chocolate and toasty notes of the Rapture Fusion Brown Ale and exemplify the best, brightest characteristics of both the coffee and the beer.  The noticeably amped-up nutty-chocolate and coffee aroma and flavor of this cold brew coffee-infused version of Rapture truly Mystical.  Suggested pairing: Mornings and bland days, Mystic rapture is sure to get you through your daily grind.",3.809,1139
45012,Rabbit Hole Brewing,1014376,Tweedleyum,Hefeweizen,5.5,16,"Tweedleyum, a Hefeweizen made with strawberries, combines the natural banana esters derived from an authentic German Hefeweizen yeast with 100% natural strawberry puree to create a slightly sweet, easy drinking fruit beer. The refreshing nature of the fruit combinations in this new seasonal promises to be something on which even Tweedledum and Tweedledee can agree.",3.195,1015
45012,Rabbit Hole Brewing,2280997,Shield Biter,Scotch Ale / Wee Heavy,8.0,26,"The Rabbit Hole Brewing Shield Biter is a rich, sweet, full bodied Strong Scotch Ale. It’s low hop bitterness and lightly toasted bread notes compliment the rich caramel and dark fruit flavors that abound in this brew. Although the style sometimes is referred to as a “Wee Heavy”, our rendition of a Strong Scotch Ale strikes a perfect balance between sweet caramelized flavors and a velvety smooth finish. Weighing in above 8% ABV, Shield Biter truly takes inspiration from the berserker Rooks of the Lewis Chessmen.  It is as strong as a bear.",3.743,919
45012,Rabbit Hole Brewing,2212501,El Conejo,Lager - Pale,4.6,25,"It seems fitting that Rabbit Hole Brewing would release a beer named after a rabbit, or more specifically named, “The Rabbit”. Rabbit Hole Brewing’s El Conejo is a crisp pale Mexican lager which remains virtuous on the palate. The clean flavors are derived from a simple Pilsen malt profile, floral noble hops and a traditional lager yeast. Extended cold aging, or “lagering” lends a crisp, dry finish that makes this beer perfect on a hot summer day, night or just about any time. In fact, El Conejo has inspired us so that we suggest that you ‘SNARE THE HARE’ while you can.",3.475,811
45012,Rabbit Hole Brewing,1445516,RYEteous Knight,Roggenbier,6.0,18,"It’s all about the malt, …RYE malt that is!  The RYEteous Knight from Rabbit Hole Brewing showcases a lesser known, but very bold, classic German beer style, the Roggenbier.  Rye malt, used as 50% of the grist provides a rich, smooth mouth-feel with a “spicy” flavor profile.    Munich and Crystal malts surround the rye and complement the spiciness with a toffee-like malt sweetness.    This ale is fermented with a unique German yeast strain which adds clove flavors to the palate provided by the gallant grain combination.    We hope you enjoy this beer as Rabbit Hole Brewing’s RYEteous Knight epitomizes and protects our craft beer mantra for the bold and valorous combination of flavors!",3.74,586
45012,Rabbit Hole Brewing,1995836,School of Bock,Bock - Eisbock (Traditional),13.5,30,"School of Bock is an intensely rich, malty German lager with a smooth, sweet finish and a significant alcohol punch. Munich malt character dominates the flavor and aroma, with minimal hop presence.",4.047,540
45012,Rabbit Hole Brewing,838923,Crazy #9,Kölsch,5.0,20,"Water holds a special mystique in the narrative of human history.  We have searched for waters to keep us forever young and waters to cure our illness.  We also need it to make our beer, and at the core of our Crazy #9 beer is a very special Crazy Water™ from Mineral Wells, TX.  The minerals in the water add mouthfeel and dryness to this Blonde Ale and make it so very refreshing.  Blonde and beautiful, you’d be crazy not to give it a try",3.605,413
45012,Rabbit Hole Brewing,2799628,Yankee Jester,IPA - New England,6.3,58,"Is it a good idea for you to bang a uey, head back to the bah and grab this New England IPA?  Ayuh! In fact, it’ll be wicked hahd to find a better IPA, especially in these parts. With subdued bitterness and haziness like a frappe, the Yankee Jester sports a delightfully juicy tropical flavor and aroma. So youse better grab it fast, down it like a masshole and have a wicked pissah with all those great pineapple, watermelon and orange hop notes.",3.661,405
45012,Rabbit Hole Brewing,2556605,Skroob's Black Lager,Schwarzbier,4.5,32,"Who says dark beers have to be heavy? Skroob’s Black Lager is here to demonstrate that they don’t. Brewed in collaboration with home brewer Robert Brown, winner of the 2017 Bluebonnet Brew-Off Rabbit Hole Pro-Am Award, Skroob’s is a schwarzbier big on flavor but light on alcohol. The dark roasted flavors and smooth malt complement a moderate hop bitterness, with a light body and subtle dryness that make this a remarkably drinkable dark beer. Hints of chocolate and roasted, malty sweetness give way to a clean, lager finish.",3.625,325
45012,Rabbit Hole Brewing,3061858,Comrade Snark,Stout - Russian Imperial,9.8,92,"Rabbit Hole Brewing is a proud sponsor of the Bluebonnet Brew-Off Home Brewing competition.  Each year we select an award-winning beer from the contest and invite the brewer to produce a commercial batch with us.  For 2019, Rabbit Hole brewed a Russian Imperial Stout created by Justin Holman, a brewer in the Cane Island Alers home brew club in Katy, TX.  Justin has been brewing for 6 years, and works as an auto refinishing technician when he's not honing his craft in pursuit of home brewing's Lone Star Cup.",3.894,359
45012,Rabbit Hole Brewing,1493300,Rum Barrel Aged Rapture,Brown Ale - American,6.4,33,"Affectionately Nicknamed “Raptarrgh” at Rabbit Hole, our first Barrel-Aged Rapture offering marries the one-of-a-kind flavors from aged RUM barrels with the smooth chocolate and toasty notes of the Rapture Fusion Brown Ale.   The rum barrels impart a sweet, slightly spicy and vanilla nose and flavor to the beer.  The first-generation (for beer use) offering was aged 6 months within the wet rum barrels which yielded a strong and “intoxicatingly” Rapturous boozy aroma upon first smell.  A blended second generation is currently aging.",4.044,315
45012,Rabbit Hole Brewing,2522016,Beerserker,Spiced / Herbed Beer,8.0,26,"Born in the depth of imagination and at the edge of hysteria, the BEERSERKER may have a familiar face, but revels in a different attack. The backbone of this full-bodied Scottish Strong Ale exudes comforting flavors of caramel and dark fruit, but its complimenting finish proves nothing short of berserk. Augmented with Dark Chocolate and Chipotle Pepper, the BEERSERKER’s unique finish will raise more than an eyebrow… and a kilt.",3.76,290
45012,Rabbit Hole Brewing,1445521,Bluebonnet Pro-AM(ber),Lager - American Amber / Red,5.5,36,"American Amber Ales should be flavorful (not boring!) and the Rabbit Hole Brewing Bluebonnet Pro-AM(ber) aims high to prove such.  Brewed in collaboration with the Bluebonnet Brew-Off 29 Best of Show winner, David Toups, the Pro-AM(ber) provides a candi-like maltiness with generous citrus and tropical hop flavor notes to balance the palate.   Clean on the finish, the Pro-AM(ber)  is still bold enough to stand up and scream “Session Me!” and subtle enough to allow you to do so.",3.755,274
45012,Rabbit Hole Brewing,2943918,Hole Lang Syne 2019,Belgian Strong Golden Ale,10.0,32,"2019 Hole Lang Syne was released on Black Friday, 2018.

New Year’s Eve is always a special time of year and deserves a special libation to celebrate the turning of the calendar. Rabbit Hole Brewing’s Hole Lang Syne is a Belgian Golden Strong Ale brewed with Raspberries and Blackberries, a big and complex beer designed to do just that. This strong ale is characterized by a soft, delicate malt flavor, noble hops, and a complex combination of fruit esters and spicy phenolics derived from an historic Belgian yeast strain. A smooth alcohol warmth follows the complementary raspberry and blackberry additions that give this golden strong a slight tartness—a unique spin on the traditional style. When the clock reaches midnight this New Year’s Eve, be sure to ring in 2018 with a toast of Hole Lang Syne!",4.021,219
45012,Rabbit Hole Brewing,3138575,Hatter’s Reserve Brandy Barrel Aged Golden Strong Ale,Belgian Strong Golden Ale,11.0,32,,4.207,219
45012,Rabbit Hole Brewing,2842456,Barrel Aged Off With Your Red,Red Ale - Imperial / Double,12.2,0,,4.022,161
45012,Rabbit Hole Brewing,2548770,Five 4 Fighting: Lemon Drop,Blonde Ale,4.7,26,Lemondrop Dry-Hopped Blonde,4.0,69
102174,Railroad Brewing Co.,2519909,Black Vulture IPA,IPA - Black / Cascadian Dark Ale,5.5,66,"Experience a roast and citrus flavored IPA. Hops used is Cascade, Citra, and El Dorado hops. ",3.571,193
102174,Railroad Brewing Co.,2479356,"Blonde Damsel, Not In Distress",Blonde Ale,6.04,22,Light malt flavor with a slight bite from the Amarillo hops. ,3.225,153
102174,Railroad Brewing Co.,2596947,Boxcar IPA,IPA - American,6.85,58,,3.189,157
102174,Railroad Brewing Co.,2581818,The Eight Irishmen,Red Ale - Irish,4.25,24,The taste is true to an Irish Red Ale form we are always striving to achieve that Irish Red Color,3.477,141
102174,Railroad Brewing Co.,2602862,The Derailed Hefe,Hefeweizen,5.12,13,Banana aroma with a clove and banana flavor profile. ,3.51,122
102174,Railroad Brewing Co.,2581780,Yellow Caboose,Pale Ale - American,5.75,48,,3.134,103
102174,Railroad Brewing Co.,1540760,Cerveza De La Flor,Sour - Berliner Weisse,3.15,0,Hibiscus Berliner Weisse. In the past before Sept 2019 was a pilsner or blonde with hibiscus. We like the change we have made for this beer. ,3.404,91
102174,Railroad Brewing Co.,2641805,Hobo Beer,Specialty Grain,5.64,32,A beer where we take leftover grains and hops. This beer may change depending on what grains or hops are leftover in the brewery or we just might make this beer recipe again you never know. ,3.312,89
102174,Railroad Brewing Co.,3161137,The Texan,Pilsner - Other,4.8,0,Light body pilsner with minimal bitterness,3.243,37
102174,Railroad Brewing Co.,3395900,Moose Caboose,Stout - Coffee,5.5,0,"Brewed with chocolate, roast, brown sugar, and oats. ",3.283,23
102174,Railroad Brewing Co.,2940680,Pumpkin Ale,Winter Ale,0.0,0,,0.0,3
244075,Rebel Toad Brewing Co.,1626952,Abracahopra,IPA - American,6.2,70,,3.783,392
244075,Rebel Toad Brewing Co.,1417006,Angry Man,Porter - American,5.5,27,,3.95,352
244075,Rebel Toad Brewing Co.,1417816,Rebel Blonde,Golden Ale,5.1,15,,3.5,405
244075,Rebel Toad Brewing Co.,1420001,Troublemaker,Pale Ale - American,6.2,38,,3.703,292
244075,Rebel Toad Brewing Co.,1738444,Suicide Hop,IPA - Imperial / Double,9.5,100,Smooth bitterness,3.959,225
244075,Rebel Toad Brewing Co.,1585335,Evil Little Soul,Belgian Tripel,7.5,29,,3.847,214
244075,Rebel Toad Brewing Co.,1419744,Hop Bait,IPA - American,6.8,63,,3.824,207
244075,Rebel Toad Brewing Co.,2586777,Voodoo Baby Amber Ale,Lager - American Amber / Red,5.5,39,Hopped-forward American Amber Ale.  Hints of caramel with a hopped finish.,3.717,123
244075,Rebel Toad Brewing Co.,1758143,PumpTOADberfest,Pumpkin / Yam Beer,5.8,9,,3.86,116
244075,Rebel Toad Brewing Co.,3003690,Liquid Haze,IPA - New England,7.4,24,Juice Bomb!,3.891,115
244075,Rebel Toad Brewing Co.,2338346,Rebel Toad Oktoberfest,Märzen,5.4,24,,3.556,94
244075,Rebel Toad Brewing Co.,1543640,Electric Pepino,Fruit Beer,5.3,32,,3.519,104
244075,Rebel Toad Brewing Co.,2185670,Angry Man Porter,Porter - Other,0.0,0,,3.832,85
244075,Rebel Toad Brewing Co.,2394244,Suicide Blonde,Blonde Ale,0.0,0,,3.651,83
244075,Rebel Toad Brewing Co.,2000402,Red Goat Head,Red Ale - Irish,5.5,18,Deez Nutz,3.724,58
244075,Rebel Toad Brewing Co.,1677404,McMurky Irish Red,Red Ale - Irish,6.0,20,,3.691,51
244075,Rebel Toad Brewing Co.,1857164,Hoppy Hefe,IPA - White,6.4,55,,3.865,50
244075,Rebel Toad Brewing Co.,2282791,Night Creature,Stout - Russian Imperial,10.5,64,,3.961,38
244075,Rebel Toad Brewing Co.,2739289,El Sapo,Lager - American,5.1,17,,3.604,41
244075,Rebel Toad Brewing Co.,1426452,Drunken Cupid,Belgian Dubbel,7.5,27,Rich & malty with spiced notes - mild hop bitterness ,3.974,29
244075,Rebel Toad Brewing Co.,1524842,Bonfire,Wheat Beer - American Pale Wheat,4.0,12,Wheat ale,3.677,31
244075,Rebel Toad Brewing Co.,2792195,The Step Brother,Porter - Other,0.0,0,"The secret is out!

Introducing barrel aged Angry Man Porter from our pilot barrel aging program.  

#rebeltoadbrewingco #beerwithanattitude ",4.159,33
244075,Rebel Toad Brewing Co.,1878765,Mr. Brown Stone,Brown Ale - American,5.8,0,,3.768,28
244075,Rebel Toad Brewing Co.,2248899,Commando Kilt,Scotch Ale / Wee Heavy,7.2,22,,3.924,23
244075,Rebel Toad Brewing Co.,1463146,Irish Jig,Red Ale - Irish,6.0,0,,4.15,20
417950,Redbone Magic Brewing Company,3151175,The Phantom Killer,IPA - American,11.1,0,,3.957,94
417950,Redbone Magic Brewing Company,3120758,O’Dell’s Red Light District,Red Ale - American Amber / Red,6.5,0,,3.683,63
417950,Redbone Magic Brewing Company,3120710,Ale Yeah!,Kölsch,5.4,0,,3.652,51
417950,Redbone Magic Brewing Company,3120737,Hop On U,Pale Ale - American,5.0,0,,3.5,52
417950,Redbone Magic Brewing Company,3120727,Knot Another Dumb Blonde,Blonde Ale,6.4,0,,3.426,44
417950,Redbone Magic Brewing Company,3120716,Stella’s Migraine Headache,Pilsner - German,5.3,0,,3.686,43
417950,Redbone Magic Brewing Company,3278916,Deeze-Nuts,Stout - Other,8.0,0,"Coconut stout
",3.472,36
417950,Redbone Magic Brewing Company,3190188,State Line Strawberry Blond,Blonde Ale,6.4,0,,3.5,32
417950,Redbone Magic Brewing Company,3278883,The Bandit Run Raspberry,Wheat Beer - Other,7.3,0,,3.86,25
417950,Redbone Magic Brewing Company,3278771,Hog Law Lager,Lager - Winter,6.5,0,,3.429,21
417950,Redbone Magic Brewing Company,3411847,A Cream Come True,Cream Ale,7.4,0,,3.528,18
417950,Redbone Magic Brewing Company,3401261,Grand Illusion,Pale Ale - American,7.1,0,,3.319,18
417950,Redbone Magic Brewing Company,3192682,Boggy Creek Stout,Stout - Milk / Sweet,8.0,0,Creamy stout,3.55,15
417950,Redbone Magic Brewing Company,3210672,Union Station Brown Ale,Lager - Vienna,8.0,0,,3.633,15
417950,Redbone Magic Brewing Company,3278915,Switzer Wheat,Wheat Beer - Other,8.0,0,,3.477,11
417950,Redbone Magic Brewing Company,3407353,Sex In A Deer Stand,Lager - American,4.8,0,,0.0,9
417950,Redbone Magic Brewing Company,3200509,Union Station Vienna Lager,Lager - Vienna,8.0,0,,0.0,7
417950,Redbone Magic Brewing Company,3020624,Double 1/2 Life IPA,IPA - Imperial / Double,0.0,0,,0.0,4
417950,Redbone Magic Brewing Company,3299045,Banana Fosters Kettle Sour,Sour - Other,0.0,0,,0.0,2
417950,Redbone Magic Brewing Company,3426816,True Culture,Porter - Coffee,8.5,0,,0.0,3
417950,Redbone Magic Brewing Company,3502413,Harry Porter,Porter - Other,0.0,0,,0.0,2
196698,Red Horn Coffee House and Brewing Co. ,1051541,House United Coffee Milk Stout,Stout - Other,4.7,30,"Our house specialty brew unites our two in house features, fresh roasted coffee and great craft beer. Brewed with six specialty malts, cold brew AND fresh ground coffee, and a touch of lactose sugar. House United Stout is a rich, complex beer with a subtle sweetness and a big coffee nose and finish.",3.876,1577
196698,Red Horn Coffee House and Brewing Co. ,1041977,HapSlappy IPA,IPA - American,7.0,75,"Nearly every craft beer fan that we speak to says they judge a brewery by its IPA. Well, we don't see why we should be held to any lesser of a standard! Order up a HapSlappy and you won't be let down. Brewed dry, HapSlappy has a crisp malty finish and balanced by an extremely palatable 66 IBUs from a burst of late kettle hops. Utilizing the unique characteristics of northwest American hops, HapSlappy achieves a citrusy, piney, and earthy balance. We finish this beer with whole leaf hops after the boil in a pressurized hop back system to give HapSlappy IPA a nose and flavor unlike the rest.",3.769,1388
196698,Red Horn Coffee House and Brewing Co. ,2347861,Superfly Jimmy Snicka Stout,Stout - Milk / Sweet,7.5,35,"Just in time for Halloween, we're dressing this beer up with tons of chocolate, peanuts, caramel, some lactose sugar, and a dash of salt. It all comes together in a chewy milk stout that tastes just like a classic halloween candy favorite.  ",4.17,800
